,ID,Updated,Confirmed,Confirmed_Change,ISO3
3173,63749542,2020-09-10,21919,176,KOR
3174,64191629,2020-09-11,22055,136,KOR
3175,64493725,2020-09-12,22176,121,KOR
3176,64892579,2020-09-13,22285,109,KOR
3177,65273852,2020-09-14,22391,106,KOR
3178,65679086,2020-09-15,22504,113,KOR
3179,66098929,2020-09-16,22657,153,KOR
3180,66470345,2020-09-17,22783,126,KOR
3181,66853113,2020-09-18,22893,110,KOR
3182,67229981,2020-09-19,22975,82,KOR
3183,67628490,2020-09-20,23045,70,KOR
3184,68011935,2020-09-21,23106,61,KOR
3185,68320053,2020-09-22,23216,110,KOR
3186,68727979,2020-09-23,23341,125,KOR
3187,69043859,2020-09-24,23455,114,KOR
3188,69465242,2020-09-25,23516,61,KOR
3189,69948753,2020-09-26,23611,95,KOR
3190,70264798,2020-09-27,23661,50,KOR
3191,70730401,2020-09-28,23699,38,KOR
3192,71061294,2020-09-29,23812,113,KOR
3193,71480252,2020-09-30,23889,77,KOR
3194,71907396,2020-10-01,23952,63,KOR
3195,72324232,2020-10-02,24027,75,KOR
3196,72724425,2020-10-03,24091,64,KOR
3197,73069330,2020-10-04,24164,73,KOR
3198,73538397,2020-10-05,24239,75,KOR
3199,73872224,2020-10-06,24353,114,KOR
3200,74253997,2020-10-07,24422,69,KOR
3201,74666591,2020-10-08,24476,54,KOR
3202,74966514,2020-10-09,24548,72,KOR
3203,75344008,2020-10-10,24606,58,KOR
3204,75702216,2020-10-11,24703,97,KOR
3205,76084802,2020-10-12,24805,102,KOR
3206,76395636,2020-10-13,24889,84,KOR
3207,76760018,2020-10-14,24988,99,KOR
3208,77100166,2020-10-15,25035,47,KOR
3209,77458292,2020-10-16,25108,73,KOR
3210,77782947,2020-10-17,25199,91,KOR
3211,78169548,2020-10-18,25275,76,KOR
3212,78526090,2020-10-19,25333,58,KOR
3213,78782543,2020-10-20,25424,91,KOR
3214,79084227,2020-10-21,25543,119,KOR
3215,79477530,2020-10-22,25698,155,KOR
3216,79802087,2020-10-23,25775,77,KOR
3217,80142273,2020-10-24,25836,61,KOR
3218,80561877,2020-10-25,25955,119,KOR
3219,80864531,2020-10-26,26043,88,KOR
3220,81124009,2020-10-27,26146,103,KOR
3221,81408419,2020-10-28,26271,125,KOR
3222,81732400,2020-10-29,26385,114,KOR
3223,82064712,2020-10-30,26511,126,KOR
3224,82396466,2020-10-31,26635,124,KOR
3225,82780825,2020-11-01,26732,97,KOR
3226,83078160,2020-11-02,26807,75,KOR
3227,83389271,2020-11-03,26925,118,KOR
3228,83605391,2020-11-04,27050,125,KOR
3229,83922244,2020-11-05,27195,145,KOR
3230,83922250,2020-11-06,27284,89,KOR
3231,83922256,2020-11-07,27427,143,KOR
3232,84859983,2020-11-08,27553,126,KOR
3233,85208342,2020-11-09,27653,100,KOR
3234,85519315,2020-11-10,27799,146,KOR
3235,85811521,2020-11-11,27942,143,KOR
3236,86124671,2020-11-12,28133,191,KOR
3237,86395044,2020-11-13,28338,205,KOR
3238,86793787,2020-11-14,28546,208,KOR
3239,87063604,2020-11-15,28769,223,KOR
3240,87384552,2020-11-16,28998,229,KOR
3241,87652364,2020-11-17,29311,313,KOR
3242,87945585,2020-11-18,29654,343,KOR
3243,88217481,2020-11-19,30017,363,KOR
3244,88488419,2020-11-20,30403,386,KOR
3245,88764375,2020-11-21,30733,330,KOR
3246,89055389,2020-11-22,31004,271,KOR
3247,89307361,2020-11-23,31353,349,KOR
3248,89581558,2020-11-24,31735,382,KOR
3249,89804614,2020-11-25,32318,583,KOR
3250,90071167,2020-11-26,32887,569,KOR
3251,90318513,2020-11-27,33375,488,KOR
3252,90688589,2020-11-28,33824,449,KOR
3253,91032181,2020-11-29,34201,377,KOR
3254,91365802,2020-11-30,34652,451,KOR
3255,91711227,2020-12-01,35163,511,KOR
3256,92046171,2020-12-02,35703,540,KOR
3257,92453872,2020-12-03,36332,629,KOR
3258,92874392,2020-12-04,36915,583,KOR
3259,93209108,2020-12-05,37546,631,KOR
3260,93531942,2020-12-06,38161,615,KOR
3261,93897026,2020-12-07,38755,594,KOR
3262,94313853,2020-12-08,39432,677,KOR
3263,94583736,2020-12-09,40098,666,KOR
3264,94898555,2020-12-10,40786,688,KOR
3265,95215476,2020-12-11,41736,950,KOR
3266,95564379,2020-12-12,42766,1030,KOR
3267,95882937,2020-12-13,43484,718,KOR
3268,96243468,2020-12-14,44364,880,KOR
3269,96547743,2020-12-15,45442,1078,KOR
3270,96547764,2020-12-16,46453,1011,KOR
3271,97240579,2020-12-17,47515,1062,KOR
3272,97574437,2020-12-18,48570,1055,KOR
3273,97934143,2020-12-19,49665,1095,KOR
3274,98277200,2020-12-20,50591,926,KOR
3275,98642700,2020-12-21,51460,869,KOR
3276,99010312,2020-12-22,52550,1090,KOR
3277,99388780,2020-12-23,53533,983,KOR
3278,99773470,2020-12-24,54770,1237,KOR
3279,100115201,2020-12-25,55902,1132,KOR
3280,100491527,2020-12-26,56872,970,KOR
3281,100879518,2020-12-27,57680,808,KOR
3282,101251097,2020-12-28,58725,1045,KOR
3283,101668298,2020-12-29,59773,1048,KOR
3284,102077935,2020-12-30,60740,967,KOR
3285,102485454,2020-12-31,61769,1029,KOR
3286,102871012,2021-01-01,62593,824,KOR
3287,103242458,2021-01-02,63244,651,KOR
3288,103592061,2021-01-03,64264,1020,KOR
3289,103948982,2021-01-04,64979,715,KOR
3290,104292448,2021-01-05,65818,839,KOR
3291,104661873,2021-01-06,66686,868,KOR
3292,105028016,2021-01-07,67358,672,KOR
3293,105404025,2021-01-08,67999,641,KOR
3294,105801918,2021-01-09,68664,665,KOR
3295,106568212,2021-01-10,69114,450,KOR
3296,106813589,2021-01-11,69651,537,KOR
3297,106965976,2021-01-12,70212,561,KOR
3298,107336983,2021-01-13,70728,516,KOR
3299,107743779,2021-01-14,71241,513,KOR
3300,108106584,2021-01-15,71820,579,KOR
3301,108439998,2021-01-16,72340,520,KOR
3302,108765244,2021-01-17,72729,389,KOR
3303,109099105,2021-01-18,73115,386,KOR
3304,109415370,2021-01-19,73518,403,KOR
3305,109793537,2021-01-20,73918,400,KOR
3306,110135044,2021-01-21,74262,344,KOR
3307,110469661,2021-01-22,74692,430,KOR
3308,110771966,2021-01-23,75084,392,KOR
3309,111121142,2021-01-24,75521,437,KOR
3310,111414608,2021-01-25,75875,354,KOR
3311,111738442,2021-01-26,76429,554,KOR
3312,112031343,2021-01-27,76926,497,KOR
3313,112343412,2021-01-28,77395,469,KOR
3314,112649439,2021-01-29,77850,455,KOR
3315,112964331,2021-01-30,78205,355,KOR
3316,113288636,2021-01-31,78508,303,KOR
3317,113609456,2021-02-01,78844,336,KOR
3318,113921746,2021-02-02,79311,467,KOR
3319,114250480,2021-02-03,79762,451,KOR
3320,114533437,2021-02-04,80131,369,KOR
3321,114857013,2021-02-05,80524,393,KOR
3322,115153334,2021-02-06,80896,372,KOR
3323,115568211,2021-02-07,81185,289,KOR
3324,116211200,2021-02-08,81487,302,KOR
3325,116836378,2021-02-09,81930,443,KOR
3326,117450633,2021-02-10,82434,504,KOR
3327,118030030,2021-02-11,82837,403,KOR
3328,118348991,2021-02-12,83199,362,KOR
3329,118665520,2021-02-13,83525,326,KOR
3330,118842748,2021-02-14,83869,344,KOR
3331,119006396,2021-02-15,84325,456,KOR
3332,119176388,2021-02-16,84946,621,KOR
3333,119362790,2021-02-17,85567,621,KOR
3334,119524267,2021-02-18,86128,561,KOR
3335,119698063,2021-02-19,86574,446,KOR
3336,119866776,2021-02-20,86992,418,KOR
3337,120046120,2021-02-21,87324,332,KOR
3338,120248991,2021-02-22,87681,357,KOR
3339,120397683,2021-02-23,88120,439,KOR
3340,120561983,2021-02-24,88516,396,KOR
3341,120702024,2021-02-25,88922,406,KOR
3342,120860638,2021-02-26,89321,399,KOR
3343,121040374,2021-02-27,89676,355,KOR
3344,121212600,2021-02-28,90029,353,KOR
3345,121369104,2021-03-01,90372,343,KOR
3346,121519419,2021-03-02,90816,444,KOR
3347,121676300,2021-03-03,91240,424,KOR
3348,121823935,2021-03-04,91638,398,KOR
3349,121991701,2021-03-05,92055,417,KOR
3350,122136684,2021-03-06,92471,416,KOR
3351,122282491,2021-03-07,92817,346,KOR
3352,122582951,2021-03-08,93263,446,KOR
3353,122779552,2021-03-09,93733,470,KOR
3354,122984344,2021-03-10,94198,465,KOR
3355,123169875,2021-03-11,94686,488,KOR
3356,123367081,2021-03-12,95176,490,KOR
3357,123513272,2021-03-13,95635,459,KOR
3358,123613509,2021-03-14,96017,382,KOR
3359,123738610,2021-03-15,96380,363,KOR
3360,123738611,2021-03-16,96849,469,KOR
3361,124006948,2021-03-17,97294,445,KOR
3362,124006951,2021-03-18,97757,463,KOR
3363,124006954,2021-03-19,98209,452,KOR
3364,124006957,2021-03-20,98665,456,KOR
3365,124006959,2021-03-21,99075,410,KOR
3366,124006962,2021-03-22,99421,346,KOR
3367,124072845,2021-03-23,99633,212,KOR
3368,124087226,2021-03-24,99846,213,KOR
3369,124094771,2021-03-25,100276,430,KOR
3370,5468899,2020-01-31,1,0,SWE
3371,340207,2020-02-01,1,0,SWE
3372,340208,2020-02-02,1,0,SWE
3373,340209,2020-02-03,1,0,SWE
3374,7161134,2020-02-04,1,0,SWE
3375,340211,2020-02-05,1,0,SWE
3376,340212,2020-02-06,1,0,SWE
3377,5469141,2020-02-07,1,0,SWE
3378,340214,2020-02-08,1,0,SWE
3379,340215,2020-02-09,1,0,SWE
3380,340216,2020-02-10,1,0,SWE
3381,340217,2020-02-11,1,0,SWE
3382,340218,2020-02-12,1,0,SWE
3383,340219,2020-02-13,1,0,SWE
3384,340220,2020-02-14,1,0,SWE
3385,340221,2020-02-15,1,0,SWE
3386,340222,2020-02-16,1,0,SWE
3387,340223,2020-02-17,1,0,SWE
3388,340224,2020-02-18,1,0,SWE
3389,340225,2020-02-19,1,0,SWE
3390,340226,2020-02-20,1,0,SWE
3391,340227,2020-02-21,1,0,SWE
3392,340228,2020-02-22,1,0,SWE
3393,340229,2020-02-23,1,0,SWE
3394,340230,2020-02-24,1,0,SWE
3395,340231,2020-02-25,1,0,SWE
3396,7161138,2020-02-26,2,1,SWE
3397,7161141,2020-02-27,3,1,SWE
3398,7161145,2020-02-28,11,8,SWE
3399,7161171,2020-02-29,14,3,SWE
3400,7161174,2020-03-01,14,0,SWE
3401,7161177,2020-03-02,19,5,SWE
3402,7161181,2020-03-03,32,13,SWE
3403,7161184,2020-03-04,62,30,SWE
3404,7161187,2020-03-05,87,25,SWE
3405,7161190,2020-03-06,146,59,SWE
3406,7161193,2020-03-07,179,33,SWE
3407,7161196,2020-03-08,225,46,SWE
3408,7161199,2020-03-09,326,101,SWE
3409,7161202,2020-03-10,424,98,SWE
3410,7161206,2020-03-11,620,196,SWE
3411,7161210,2020-03-12,771,151,SWE
3412,7161213,2020-03-13,923,152,SWE
3413,7161215,2020-03-14,994,71,SWE
3414,7161218,2020-03-15,1063,69,SWE
3415,7161223,2020-03-16,1146,83,SWE
3416,7161227,2020-03-17,1265,119,SWE
3417,7161230,2020-03-18,1410,145,SWE
3418,7161235,2020-03-19,1553,143,SWE
3419,7161238,2020-03-20,1733,180,SWE
3420,7161241,2020-03-21,1867,134,SWE
3421,7161244,2020-03-22,1984,117,SWE
3422,7161248,2020-03-23,2166,182,SWE
3423,7161251,2020-03-24,2396,230,SWE
3424,7161254,2020-03-25,2710,314,SWE
3425,7161259,2020-03-26,2996,286,SWE
3426,7161262,2020-03-27,3362,366,SWE
3427,7161266,2020-03-28,3662,300,SWE
3428,7161268,2020-03-29,3943,281,SWE
3429,7161271,2020-03-30,4358,415,SWE
3430,7161275,2020-03-31,4833,475,SWE
3431,7161279,2020-04-01,5319,486,SWE
3432,7161283,2020-04-02,5873,554,SWE
3433,7161286,2020-04-03,6474,601,SWE
3434,7161290,2020-04-04,6831,357,SWE
3435,7161294,2020-04-05,7171,340,SWE
3436,7161298,2020-04-06,7560,389,SWE
3437,7161301,2020-04-07,8298,738,SWE
3438,7161304,2020-04-08,8953,655,SWE
3439,7161308,2020-04-09,9598,645,SWE
3440,7161312,2020-04-10,10053,455,SWE
3441,7161316,2020-04-11,10447,394,SWE
3442,7161319,2020-04-12,10911,464,SWE
3443,7161323,2020-04-13,11348,437,SWE
3444,7161329,2020-04-14,11828,480,SWE
3445,7161335,2020-04-15,12432,604,SWE
3446,7161340,2020-04-16,13055,623,SWE
3447,7161345,2020-04-17,13743,688,SWE
3448,7161351,2020-04-18,14275,532,SWE
3449,7161356,2020-04-19,14664,389,SWE
3450,7161401,2020-04-20,15126,462,SWE
3451,7161407,2020-04-21,15835,709,SWE
3452,7161412,2020-04-22,16556,721,SWE
3453,7291694,2020-04-23,17303,747,SWE
3454,7868712,2020-04-24,18068,765,SWE
3455,8422555,2020-04-25,18543,475,SWE
3456,8690150,2020-04-26,18840,297,SWE
3457,8690153,2020-04-27,19382,542,SWE
3458,8690157,2020-04-28,20131,749,SWE
3459,8690159,2020-04-29,20909,778,SWE
3460,8690162,2020-04-30,21456,547,SWE
3461,8690165,2020-05-01,21520,64,SWE
3462,11756775,2020-05-02,22339,819,SWE
3463,12016765,2020-05-03,22598,259,SWE
3464,12625448,2020-05-04,22721,123,SWE
3465,12940514,2020-05-05,23216,495,SWE
3466,12940515,2020-05-06,23918,702,SWE
3467,13997075,2020-05-07,24623,705,SWE
3468,14428365,2020-05-08,25265,642,SWE
3469,14761082,2020-05-09,25921,656,SWE
3470,15149160,2020-05-10,26322,401,SWE
3471,15149163,2020-05-11,26670,348,SWE
3472,15149164,2020-05-12,27272,602,SWE
3473,15149166,2020-05-13,27909,637,SWE
3474,16890842,2020-05-14,29046,1137,SWE
3475,16890843,2020-05-15,29697,651,SWE
3476,16890845,2020-05-16,30055,358,SWE
3477,16890846,2020-05-17,30313,258,SWE
3478,16890847,2020-05-18,30707,394,SWE
3479,16890848,2020-05-19,31285,578,SWE
3480,16890849,2020-05-20,31523,238,SWE
3481,17463734,2020-05-21,32172,649,SWE
3482,17857562,2020-05-22,32809,637,SWE
3483,18285917,2020-05-23,33188,379,SWE
3484,21639696,2020-05-24,33459,271,SWE
3485,21639697,2020-05-25,33843,384,SWE
3486,21639698,2020-05-26,34440,597,SWE
3487,21639699,2020-05-27,35088,648,SWE
3488,21639700,2020-05-28,35727,639,SWE
3489,21233531,2020-05-29,36476,749,SWE
3490,21797080,2020-05-30,37113,637,SWE
3491,22323985,2020-05-31,37542,429,SWE
3492,22918493,2020-06-01,37814,272,SWE
3493,23453847,2020-06-02,38589,775,SWE
3494,27064579,2020-06-03,40803,2214,SWE
3495,27544116,2020-06-04,41883,1080,SWE
3496,27544118,2020-06-05,42939,1056,SWE
3497,28750663,2020-06-06,43887,948,SWE
3498,28750666,2020-06-07,44730,843,SWE
3499,26651360,2020-06-08,45133,403,SWE
3500,27209276,2020-06-09,45924,791,SWE
3501,27757633,2020-06-10,46814,890,SWE
3502,28323731,2020-06-11,48288,1474,SWE
3503,31977806,2020-06-12,49684,1396,SWE
3504,32479338,2020-06-13,50931,1247,SWE
3505,32699673,2020-06-14,51614,683,SWE
3506,32699674,2020-06-15,52383,769,SWE
3507,34278811,2020-06-16,53323,940,SWE
3508,34880338,2020-06-17,55919,2596,SWE
3509,35354523,2020-06-18,57479,1560,SWE
3510,35941918,2020-06-19,58797,1318,SWE
3511,36450781,2020-06-20,59571,774,SWE
3512,36450783,2020-06-21,59893,322,SWE
3513,36450786,2020-06-22,60706,813,SWE
3514,38460105,2020-06-23,62050,1344,SWE
3515,38937887,2020-06-24,63748,1698,SWE
3516,39299864,2020-06-25,64977,1229,SWE
3517,39299867,2020-06-26,66172,1195,SWE
3518,39299870,2020-06-27,67066,894,SWE
3519,39299873,2020-06-28,67543,477,SWE
3520,40243030,2020-06-29,68852,1309,SWE
3521,40729531,2020-06-30,69760,908,SWE
3522,40999044,2020-07-01,70500,740,SWE
3523,41362674,2020-07-02,71271,771,SWE
3524,41733955,2020-07-03,72088,817,SWE
3525,41984237,2020-07-04,72564,476,SWE
3526,41984242,2020-07-05,72997,433,SWE
3527,41984246,2020-07-06,73272,275,SWE
3528,42903044,2020-07-07,73561,289,SWE
3529,43300825,2020-07-08,74270,709,SWE
3530,43680016,2020-07-09,74732,462,SWE
3531,44075120,2020-07-10,75172,440,SWE
3532,44436545,2020-07-11,75627,455,SWE
3533,44436547,2020-07-12,75741,114,SWE
3534,44436548,2020-07-13,75914,173,SWE
3535,45442624,2020-07-14,76335,421,SWE
3536,45836514,2020-07-15,76764,429,SWE
3537,46117658,2020-07-16,77128,364,SWE
3538,46409810,2020-07-17,77537,409,SWE
3539,46761631,2020-07-18,77894,357,SWE
3540,47111961,2020-07-19,78009,115,SWE
3541,47111963,2020-07-20,78142,133,SWE
3542,47741706,2020-07-21,78372,230,SWE
3543,48068743,2020-07-22,78705,333,SWE
3544,48392269,2020-07-23,78932,227,SWE
3545,48867734,2020-07-24,79199,267,SWE
3546,49055486,2020-07-25,79338,139,SWE
3547,49317814,2020-07-26,79380,42,SWE
3548,49673522,2020-07-27,79452,72,SWE
3549,49673523,2020-07-28,79753,301,SWE
3550,49673524,2020-07-29,80063,310,SWE
3551,50578107,2020-07-30,80374,311,SWE
3552,50956248,2020-07-31,80637,263,SWE
3553,51291039,2020-08-01,80940,303,SWE
3554,51291040,2020-08-02,80978,38,SWE
3555,51888388,2020-08-03,81143,165,SWE
3556,52230717,2020-08-04,81470,327,SWE
3557,52582651,2020-08-05,81895,425,SWE
3558,52857415,2020-08-06,82273,378,SWE
3559,53232313,2020-08-07,82653,380,SWE
3560,53488491,2020-08-08,82916,263,SWE
3561,53488492,2020-08-09,82989,73,SWE
3562,53488493,2020-08-10,83185,196,SWE
3563,54474586,2020-08-11,83602,417,SWE
3564,54834281,2020-08-12,84048,446,SWE
3565,55162582,2020-08-13,84410,362,SWE
3566,55448704,2020-08-14,84756,346,SWE
3567,55792219,2020-08-15,84982,226,SWE
3568,55792221,2020-08-16,85045,63,SWE
3569,55792223,2020-08-17,85221,176,SWE
3570,56755311,2020-08-18,85529,308,SWE
3571,57030662,2020-08-19,85881,352,SWE
3572,57030664,2020-08-20,86214,333,SWE
3573,57848845,2020-08-21,86218,4,SWE
3574,58170711,2020-08-22,86222,4,SWE
3575,58170714,2020-08-23,86226,4,SWE
3576,58170717,2020-08-24,86230,4,SWE
3577,58170722,2020-08-25,86234,4,SWE
3578,59233087,2020-08-26,86238,4,SWE
3579,59549535,2020-08-27,86242,4,SWE
3580,59549537,2020-08-28,86246,4,SWE
3581,60303992,2020-08-29,86250,4,SWE
3582,60515009,2020-08-30,86254,4,SWE
3583,60947247,2020-08-31,86259,5,SWE
3584,61191330,2020-09-01,86264,5,SWE
3585,61468186,2020-09-02,86269,5,SWE
3586,61761373,2020-09-03,86274,5,SWE
3587,61761380,2020-09-04,86279,5,SWE
3588,62133221,2020-09-05,86284,5,SWE
3589,62133222,2020-09-06,86289,5,SWE
3590,62133223,2020-09-07,86294,5,SWE
3591,62133225,2020-09-08,86299,5,SWE
3592,62133226,2020-09-09,86304,5,SWE
3593,62133227,2020-09-10,86505,201,SWE
3594,64264115,2020-09-11,86854,349,SWE
3595,64264127,2020-09-12,87060,206,SWE
3596,65162334,2020-09-13,87166,106,SWE
3597,65162335,2020-09-14,87386,220,SWE
3598,65162336,2020-09-15,87681,295,SWE
3599,66228775,2020-09-16,88012,331,SWE
3600,66584183,2020-09-17,88399,387,SWE
3601,66584184,2020-09-18,88836,437,SWE
3602,67385358,2020-09-19,89113,277,SWE
3603,67385364,2020-09-20,89246,133,SWE
3604,67385369,2020-09-21,89514,268,SWE
3605,67385374,2020-09-22,89952,438,SWE
3606,68810393,2020-09-23,90504,552,SWE
3607,69219745,2020-09-24,91044,540,SWE
3608,69636018,2020-09-25,91675,631,SWE
3609,70038527,2020-09-26,91998,323,SWE
3610,70038528,2020-09-27,92165,167,SWE
3611,70038529,2020-09-28,92545,380,SWE
3612,70038530,2020-09-29,93160,615,SWE
3613,71621927,2020-09-30,93840,680,SWE
3614,72057901,2020-10-01,94475,635,SWE
3615,72440088,2020-10-02,95186,711,SWE
3616,72837699,2020-10-03,95647,461,SWE
3617,72837700,2020-10-04,95802,155,SWE
3618,72837701,2020-10-05,96177,375,SWE
3619,72837702,2020-10-06,96963,786,SWE
3620,74392337,2020-10-07,97793,830,SWE
3621,74802519,2020-10-08,98628,835,SWE
3622,75179256,2020-10-09,99410,782,SWE
3623,75457333,2020-10-10,99920,510,SWE
3624,75457336,2020-10-11,100081,161,SWE
3625,75457338,2020-10-12,100718,637,SWE
3626,75457341,2020-10-13,101634,916,SWE
3627,76839521,2020-10-14,102599,965,SWE
3628,77201805,2020-10-15,103501,902,SWE
3629,77577170,2020-10-16,104680,1179,SWE
3630,77968128,2020-10-17,105378,698,SWE
3631,77968134,2020-10-18,105699,321,SWE
3632,77968141,2020-10-19,106471,772,SWE
3633,77968155,2020-10-20,107764,1293,SWE
3634,79263442,2020-10-21,109331,1567,SWE
3635,79596565,2020-10-22,110997,1666,SWE
3636,79966334,2020-10-23,112865,1868,SWE
3637,80324715,2020-10-24,114340,1475,SWE
3638,80324717,2020-10-25,114856,516,SWE
3639,80933900,2020-10-26,115927,1071,SWE
3640,80933934,2020-10-27,118343,2416,SWE
3641,81562067,2020-10-28,121738,3395,SWE
3642,81970445,2020-10-29,124997,3259,SWE
3643,81970457,2020-10-30,129059,4062,SWE
3644,82563284,2020-10-31,132032,2973,SWE
3645,82563314,2020-11-01,133335,1303,SWE
3646,82563337,2020-11-02,134908,1573,SWE
3647,82563363,2020-11-03,138523,3615,SWE
3648,83753584,2020-11-04,143003,4480,SWE
3649,84185136,2020-11-05,147758,4755,SWE
3650,84406012,2020-11-06,152193,4435,SWE
3651,84695765,2020-11-07,156654,4461,SWE
3652,84695769,2020-11-08,158770,2116,SWE
3653,84695773,2020-11-09,162511,3741,SWE
3654,84695778,2020-11-10,167072,4561,SWE
3655,85955425,2020-11-11,172783,5711,SWE
3656,86251288,2020-11-12,178315,5532,SWE
3657,86537635,2020-11-13,184989,6674,SWE
3658,86910723,2020-11-14,188503,3514,SWE
3659,86910726,2020-11-15,190085,1582,SWE
3660,86910727,2020-11-16,192632,2547,SWE
3661,86910729,2020-11-17,197092,4460,SWE
3662,88055506,2020-11-18,202046,4954,SWE
3663,88323930,2020-11-19,209672,7626,SWE
3664,88599369,2020-11-20,215135,5463,SWE
3665,88905506,2020-11-21,219624,4489,SWE
3666,88905508,2020-11-22,222047,2423,SWE
3667,88905512,2020-11-23,225925,3878,SWE
3668,88905515,2020-11-24,231599,5674,SWE
3669,89939157,2020-11-25,237656,6057,SWE
3670,90183235,2020-11-26,244553,6897,SWE
3671,90510881,2020-11-27,251013,6460,SWE
3672,90860260,2020-11-28,254828,3815,SWE
3673,90860287,2020-11-29,257581,2753,SWE
3674,90860298,2020-11-30,261070,3489,SWE
3675,90860303,2020-12-01,266884,5814,SWE
3676,92233810,2020-12-02,273419,6535,SWE
3677,92675882,2020-12-03,280410,6991,SWE
3678,93043900,2020-12-04,287754,7344,SWE
3679,93374048,2020-12-05,292615,4861,SWE
3680,93374053,2020-12-06,294418,1803,SWE
3681,94124480,2020-12-07,298196,3778,SWE
3682,94124482,2020-12-08,305645,7449,SWE
3683,94730849,2020-12-09,314043,8398,SWE
3684,95027032,2020-12-10,320752,6709,SWE
3685,95536590,2020-12-11,328497,7745,SWE
3686,95732822,2020-12-12,335032,6535,SWE
3687,95732836,2020-12-13,338089,3057,SWE
3688,95732842,2020-12-14,341627,3538,SWE
3689,95732846,2020-12-15,348638,7011,SWE
3690,97078823,2020-12-16,357454,8816,SWE
3691,97487546,2020-12-17,367089,9635,SWE
3692,97487573,2020-12-18,375010,7921,SWE
3693,97487587,2020-12-19,380522,5512,SWE
3694,97487595,2020-12-20,384276,3754,SWE
3695,97487600,2020-12-21,389439,5163,SWE
3696,97487601,2020-12-22,396048,6609,SWE
3697,99584539,2020-12-23,407431,11383,SWE
3698,99935632,2020-12-24,412467,5036,SWE
3699,99935634,2020-12-25,415262,2795,SWE
3700,100639482,2020-12-26,418233,2971,SWE
3701,100639485,2020-12-27,421445,3212,SWE
3702,100639487,2020-12-28,428545,7100,SWE
3703,100639489,2020-12-29,437379,8834,SWE
3704,102306942,2020-12-30,447854,10475,SWE
3705,102306944,2020-12-31,454856,7002,SWE
3706,102306946,2021-01-01,457474,2618,SWE
3707,103404113,2021-01-02,460002,2528,SWE
3708,103404116,2021-01-03,462759,2757,SWE
3709,103404118,2021-01-04,469743,6984,SWE
3710,103404121,2021-01-05,477296,7553,SWE
3711,104861670,2021-01-06,482312,5016,SWE
3712,105204015,2021-01-07,489442,7130,SWE
3713,105619473,2021-01-08,495131,5689,SWE
3714,106002134,2021-01-09,499861,4730,SWE
3715,106563682,2021-01-10,502179,2318,SWE
3716,106809925,2021-01-11,506830,4651,SWE
3717,106809928,2021-01-12,512172,5342,SWE
3718,107529081,2021-01-13,518762,6590,SWE
3719,107930208,2021-01-14,523514,4752,SWE
3720,108241803,2021-01-15,527732,4218,SWE
3721,108583550,2021-01-16,529891,2159,SWE
3722,108583568,2021-01-17,531141,1250,SWE
3723,108583578,2021-01-18,533259,2118,SWE
3724,108583582,2021-01-19,538001,4742,SWE
3725,109968589,2021-01-20,542950,4949,SWE
3726,110307898,2021-01-21,547156,4206,SWE
3727,110619897,2021-01-22,550885,3729,SWE
3728,110944627,2021-01-23,553256,2371,SWE
3729,111117265,2021-01-24,554406,1150,SWE
3730,111117293,2021-01-25,556297,1891,SWE
3731,111117296,2021-01-26,560483,4186,SWE
3732,112198238,2021-01-27,564547,4064,SWE
3733,112534877,2021-01-28,566923,2376,SWE
3734,112821289,2021-01-29,571184,4261,SWE
3735,113152808,2021-01-30,573865,2681,SWE
3736,113152812,2021-01-31,575030,1165,SWE
3737,113152817,2021-02-01,576589,1559,SWE
3738,113152820,2021-02-02,580912,4323,SWE
3739,114320441,2021-02-03,584658,3746,SWE
3740,114691024,2021-02-04,588042,3384,SWE
3741,114691028,2021-02-05,591305,3263,SWE
3742,114691032,2021-02-06,593645,2340,SWE
3743,114691036,2021-02-07,594658,1013,SWE
3744,114691040,2021-02-08,596174,1516,SWE
3745,114691045,2021-02-09,600244,4070,SWE
3746,114832432,2021-02-10,604332,4088,SWE
3747,118161873,2021-02-11,608420,4088,SWE
3748,118484919,2021-02-12,611968,3548,SWE
3749,118484957,2021-02-13,614739,2771,SWE
3750,118484995,2021-02-14,615952,1213,SWE
3751,118484998,2021-02-15,617857,1905,SWE
3752,119278938,2021-02-16,622056,4199,SWE
3753,119444754,2021-02-17,627021,4965,SWE
3754,119617253,2021-02-18,631152,4131,SWE
3755,119786062,2021-02-19,635178,4026,SWE
3756,119960770,2021-02-20,637946,2768,SWE
3757,119960778,2021-02-21,639542,1596,SWE
3758,119960783,2021-02-22,642093,2551,SWE
3759,119960788,2021-02-23,647512,5419,SWE
3760,119960792,2021-02-24,652498,4986,SWE
3761,119960796,2021-02-25,657309,4811,SWE
3762,120035679,2021-02-26,660248,2939,SWE
3763,120232212,2021-02-27,663187,2939,SWE
3764,120389538,2021-02-28,666126,2939,SWE
3765,121451625,2021-03-01,669066,2940,SWE
3766,121451627,2021-03-02,675265,6199,SWE
3767,121696843,2021-03-03,680150,4885,SWE
3768,121696851,2021-03-04,684961,4811,SWE
3769,121197856,2021-03-05,684964,3,SWE
3770,121359222,2021-03-06,687716,2752,SWE
3771,121515998,2021-03-07,690469,2753,SWE
3772,121666899,2021-03-08,693222,2753,SWE
3773,121809797,2021-03-09,695975,2753,SWE
3774,121980527,2021-03-10,701892,5917,SWE
3775,123271607,2021-03-11,712589,10697,SWE
